t_ms,clip_id,ax,ay,az,gx,gy,gz,label
350929,8,-0.369019,-0.794556,0.536011,1.281738,0.366211,1.586914,quieto_mesa
350939,8,-0.368408,-0.793091,0.536377,1.342773,0.732422,1.159668,quieto_mesa
350949,8,-0.36731,-0.793945,0.538086,1.342773,0.793457,1.159668,quieto_mesa
350959,8,-0.368042,-0.793823,0.538208,1.220703,0.854492,1.098633,quieto_mesa
350969,8,-0.367432,-0.793213,0.537231,1.098633,0.976562,0.915527,quieto_mesa
350979,8,-0.366577,-0.793701,0.536377,1.037598,1.098633,0.854492,quieto_mesa
350989,8,-0.366089,-0.794434,0.535278,0.854492,1.281738,1.037598,quieto_mesa
351011,8,-0.368408,-0.795898,0.529907,0.854492,1.098633,1.098633,quieto_mesa
351020,8,-0.369995,-0.795044,0.529663,0.915527,1.037598,1.281738,quieto_mesa
351029,8,-0.370728,-0.795654,0.529663,0.732422,0.732422,1.159668,quieto_mesa
351039,8,-0.372559,-0.794922,0.529053,0.732422,0.671387,1.037598,quieto_mesa
351049,8,-0.372314,-0.79541,0.528931,0.732422,0.793457,0.976562,quieto_mesa
351059,8,-0.373413,-0.796143,0.529297,0.976562,0.854492,0.854492,quieto_mesa
351069,8,-0.372437,-0.795532,0.528931,0.793457,0.854492,0.732422,quieto_mesa
351079,8,-0.371216,-0.794922,0.528564,1.159668,0.915527,0.488281,quieto_mesa
351089,8,-0.370605,-0.796631,0.530151,1.159668,0.976562,0.427246,quieto_mesa
351099,8,-0.371094,-0.797974,0.529053,1.342773,1.342773,0.305176,quieto_mesa
351109,8,-0.369385,-0.797729,0.531006,1.281738,1.831055,0.427246,quieto_mesa
351119,8,-0.36853,-0.799805,0.529907,1.159668,1.953125,0.305176,quieto_mesa
351129,8,-0.36731,-0.801758,0.528809,1.220703,1.953125,0.183105,quieto_mesa
351139,8,-0.366699,-0.80249,0.527832,1.098633,1.953125,0.244141,quieto_mesa
351149,8,-0.365967,-0.803223,0.524414,1.159668,1.464844,0.427246,quieto_mesa
351170,8,-0.370239,-0.802368,0.523804,1.159668,1.098633,0.671387,quieto_mesa
351180,8,-0.369995,-0.802979,0.523804,1.403809,1.220703,0.732422,quieto_mesa
351189,8,-0.369873,-0.802368,0.524902,1.525879,1.403809,0.732422,quieto_mesa
351200,8,-0.369263,-0.80249,0.52478,1.403809,1.342773,0.671387,quieto_mesa
351210,8,-0.370239,-0.802979,0.525513,1.647949,1.403809,0.549316,quieto_mesa
351220,8,-0.368408,-0.80188,0.524292,1.647949,1.525879,0.671387,quieto_mesa
351230,8,-0.367676,-0.803467,0.525146,1.708984,1.525879,0.549316,quieto_mesa
351240,8,-0.367432,-0.803467,0.525757,1.77002,1.464844,0.366211,quieto_mesa
351250,8,-0.366089,-0.802124,0.525269,1.831055,1.708984,0.488281,quieto_mesa
351260,8,-0.364868,-0.802734,0.525879,1.953125,1.525879,0.793457,quieto_mesa
351270,8,-0.36377,-0.805054,0.524902,1.708984,1.220703,1.037598,quieto_mesa
351280,8,-0.364014,-0.803223,0.524048,1.586914,0.915527,1.281738,quieto_mesa
351290,8,-0.365112,-0.802612,0.524414,1.464844,0.732422,1.220703,quieto_mesa
351300,8,-0.365112,-0.801514,0.525757,1.586914,0.671387,1.403809,quieto_mesa
351310,8,-0.367065,-0.800293,0.524414,1.464844,0.549316,1.647949,quieto_mesa
351330,8,-0.368652,-0.796875,0.526733,2.197266,0.915527,1.708984,quieto_mesa
351340,8,-0.369507,-0.796265,0.52771,2.197266,1.037598,1.525879,quieto_mesa
351350,8,-0.368896,-0.793579,0.529541,2.13623,1.159668,1.464844,quieto_mesa
351360,8,-0.368774,-0.794556,0.530396,2.502441,1.037598,1.403809,quieto_mesa
351370,8,-0.371094,-0.796753,0.535278,2.502441,1.098633,1.037598,quieto_mesa
351380,8,-0.37085,-0.796387,0.536377,2.441406,1.159668,0.793457,quieto_mesa
351390,8,-0.368774,-0.796631,0.537354,2.13623,1.342773,0.671387,quieto_mesa
351400,8,-0.368164,-0.797729,0.537476,2.01416,1.403809,0.610352,quieto_mesa
351410,8,-0.366943,-0.79834,0.533936,1.77002,1.464844,0.671387,quieto_mesa
351420,8,-0.365112,-0.79895,0.533691,1.464844,1.342773,0.976562,quieto_mesa
351430,8,-0.367188,-0.800781,0.532959,1.525879,1.464844,1.037598,quieto_mesa
351440,8,-0.367798,-0.800537,0.534668,1.647949,1.586914,1.037598,quieto_mesa
351450,8,-0.368042,-0.800293,0.535156,1.77002,1.77002,1.037598,quieto_mesa
351460,8,-0.368164,-0.801636,0.536011,1.647949,1.953125,0.976562,quieto_mesa
351470,8,-0.36792,-0.800415,0.535034,1.525879,2.258301,0.793457,quieto_mesa
351490,8,-0.364746,-0.80127,0.525635,1.098633,2.319336,0.854492,quieto_mesa
351500,8,-0.36499,-0.802124,0.522949,1.098633,1.89209,0.915527,quieto_mesa
351510,8,-0.364502,-0.80127,0.521484,0.976562,1.77002,1.220703,quieto_mesa
351520,8,-0.366089,-0.799805,0.520752,1.159668,1.586914,1.525879,quieto_mesa
351530,8,-0.366211,-0.798462,0.520142,1.159668,1.159668,2.075195,quieto_mesa
351541,8,-0.371338,-0.797485,0.521362,0.915527,1.037598,2.13623,quieto_mesa
351550,8,-0.372192,-0.795654,0.522705,1.037598,0.976562,2.01416,quieto_mesa
351561,8,-0.373413,-0.796143,0.525513,0.976562,0.854492,1.953125,quieto_mesa
351570,8,-0.375122,-0.796387,0.528076,1.037598,1.159668,1.831055,quieto_mesa
351581,8,-0.373413,-0.796753,0.528442,1.342773,1.464844,1.281738,quieto_mesa
351591,8,-0.370972,-0.798584,0.531128,1.342773,1.647949,1.159668,quieto_mesa
351601,8,-0.368896,-0.799683,0.532104,1.403809,1.953125,1.159668,quieto_mesa
351611,8,-0.368164,-0.800049,0.531372,1.281738,1.89209,0.976562,quieto_mesa
351621,8,-0.367065,-0.800659,0.529907,1.098633,1.831055,1.037598,quieto_mesa
351631,8,-0.366943,-0.801758,0.530029,0.976562,1.708984,1.037598,quieto_mesa
351641,8,-0.366455,-0.799316,0.527588,1.037598,1.525879,1.342773,quieto_mesa
351651,8,-0.368286,-0.79895,0.526978,1.098633,1.586914,1.525879,quieto_mesa
351661,8,-0.368774,-0.797729,0.525269,1.037598,1.403809,1.77002,quieto_mesa
351671,8,-0.370605,-0.796265,0.524048,0.610352,1.342773,1.89209,quieto_mesa
351681,8,-0.371704,-0.793823,0.524414,0.610352,1.220703,1.77002,quieto_mesa
351691,8,-0.373657,-0.792358,0.524048,0.549316,1.281738,1.586914,quieto_mesa
351701,8,-0.373779,-0.792114,0.521484,0.671387,1.342773,1.220703,quieto_mesa
351711,8,-0.373779,-0.792725,0.52124,0.793457,1.281738,0.915527,quieto_mesa
351721,8,-0.371704,-0.792725,0.522583,0.976562,1.037598,0.732422,quieto_mesa
351731,8,-0.371948,-0.794312,0.52478,1.159668,0.976562,0.488281,quieto_mesa
351741,8,-0.370605,-0.7948,0.528076,1.403809,1.220703,0.549316,quieto_mesa
351751,8,-0.370117,-0.797241,0.533447,1.281738,1.098633,0.610352,quieto_mesa
351761,8,-0.368408,-0.797485,0.535645,1.281738,1.403809,0.183105,quieto_mesa
351771,8,-0.366333,-0.798462,0.534912,1.098633,1.647949,-0.061035,quieto_mesa
351781,8,-0.365967,-0.800781,0.535522,1.098633,1.708984,-0.183105,quieto_mesa
351791,8,-0.364624,-0.801758,0.5354,1.281738,1.708984,-0.12207,quieto_mesa
351801,8,-0.362793,-0.802002,0.532349,1.037598,1.953125,-0.183105,quieto_mesa
351811,8,-0.361084,-0.802368,0.530396,1.098633,2.075195,-0.12207,quieto_mesa
351821,8,-0.360107,-0.80249,0.528931,1.037598,1.89209,0.183105,quieto_mesa
351831,8,-0.36145,-0.802002,0.526611,1.098633,1.77002,0.305176,quieto_mesa
351841,8,-0.362427,-0.800781,0.527588,0.915527,1.525879,0.366211,quieto_mesa
351851,8,-0.364502,-0.80127,0.529175,0.793457,1.342773,0.488281,quieto_mesa
351861,8,-0.365967,-0.797485,0.529297,0.854492,1.464844,0.427246,quieto_mesa
351871,8,-0.366455,-0.798706,0.529175,0.915527,1.586914,0.427246,quieto_mesa
351881,8,-0.367188,-0.800171,0.528931,0.854492,1.77002,0.183105,quieto_mesa
351891,8,-0.36499,-0.801025,0.529175,0.793457,1.953125,-0.061035,quieto_mesa
351901,8,-0.362793,-0.800781,0.528442,0.793457,1.831055,0.061035,quieto_mesa
351922,8,-0.358398,-0.804443,0.529053,1.037598,2.075195,0.244141,quieto_mesa
351931,8,-0.356323,-0.805786,0.53064,1.159668,1.953125,0.549316,quieto_mesa
351942,8,-0.358765,-0.806519,0.532104,1.098633,1.77002,0.732422,quieto_mesa
351952,8,-0.359375,-0.807007,0.5354,1.037598,1.647949,0.854492,quieto_mesa
351962,8,-0.362671,-0.810669,0.536743,1.037598,1.953125,1.159668,quieto_mesa
351972,8,-0.362427,-0.811035,0.536743,1.098633,2.13623,1.159668,quieto_mesa
351981,8,-0.363037,-0.812134,0.537598,0.915527,2.13623,1.098633,quieto_mesa
351992,8,-0.363525,-0.811523,0.536865,1.037598,2.319336,1.159668,quieto_mesa
352002,8,-0.363647,-0.809814,0.537476,1.342773,2.197266,1.342773,quieto_mesa
352012,8,-0.363525,-0.809937,0.535889,1.281738,2.563477,1.037598,quieto_mesa
352022,8,-0.359619,-0.809082,0.530029,1.220703,2.746582,1.220703,quieto_mesa
352032,8,-0.360474,-0.809326,0.527466,1.037598,2.624512,1.586914,quieto_mesa
352042,8,-0.359375,-0.80957,0.525269,0.793457,2.380371,1.708984,quieto_mesa
352052,8,-0.359863,-0.808838,0.522705,0.671387,2.319336,1.77002,quieto_mesa
352062,8,-0.36145,-0.80896,0.521118,0.854492,2.13623,2.624512,quieto_mesa
352082,8,-0.365112,-0.806152,0.521606,1.159668,1.953125,3.051758,quieto_mesa
352092,8,-0.366211,-0.803711,0.520752,1.281738,1.77002,3.234863,quieto_mesa
352102,8,-0.368164,-0.801758,0.522461,1.281738,1.525879,3.234863,quieto_mesa
352112,8,-0.369629,-0.800049,0.52417,1.342773,1.403809,3.295898,quieto_mesa
352122,8,-0.370605,-0.795654,0.525879,1.464844,1.403809,2.929688,quieto_mesa
352132,8,-0.372314,-0.797852,0.527588,1.525879,1.525879,2.868652,quieto_mesa
352142,8,-0.372192,-0.796265,0.525757,1.525879,1.647949,2.746582,quieto_mesa
352152,8,-0.372803,-0.796631,0.526489,1.586914,1.647949,2.746582,quieto_mesa
352162,8,-0.375122,-0.795654,0.525146,1.77002,1.586914,2.441406,quieto_mesa
352172,8,-0.374268,-0.793579,0.526367,1.831055,1.586914,2.01416,quieto_mesa
352182,8,-0.373779,-0.794556,0.527832,2.01416,1.586914,1.89209,quieto_mesa
352192,8,-0.374023,-0.794189,0.52832,2.197266,1.586914,1.708984,quieto_mesa
352202,8,-0.374756,-0.793945,0.529785,1.953125,1.831055,1.708984,quieto_mesa
352212,8,-0.374756,-0.792969,0.530151,2.01416,1.647949,1.586914,quieto_mesa
352222,8,-0.374268,-0.795166,0.53125,1.953125,1.403809,1.098633,quieto_mesa
352242,8,-0.374268,-0.796143,0.530884,1.89209,1.342773,0.976562,quieto_mesa
352252,8,-0.373901,-0.797607,0.533081,1.831055,1.220703,0.915527,quieto_mesa
352262,8,-0.374023,-0.797119,0.534546,2.075195,1.464844,0.671387,quieto_mesa
352272,8,-0.371948,-0.798584,0.534668,2.258301,1.831055,0.427246,quieto_mesa
352283,8,-0.368286,-0.798584,0.532593,2.13623,2.13623,0.244141,quieto_mesa
352293,8,-0.36377,-0.800659,0.529541,2.01416,2.075195,0.549316,quieto_mesa
352303,8,-0.363037,-0.800537,0.528809,1.831055,1.831055,0.854492,quieto_mesa
352313,8,-0.363403,-0.797729,0.528198,1.708984,1.586914,1.220703,quieto_mesa
352323,8,-0.364624,-0.795654,0.528931,1.77002,1.037598,1.647949,quieto_mesa
352332,8,-0.367554,-0.795654,0.530518,1.586914,0.732422,2.01416,quieto_mesa
352342,8,-0.375,-0.793335,0.532227,1.281738,0.854492,1.77002,quieto_mesa
352353,8,-0.376465,-0.794922,0.530518,1.464844,1.037598,1.525879,quieto_mesa
352363,8,-0.377319,-0.794312,0.52771,1.403809,1.037598,1.159668,quieto_mesa
352373,8,-0.375366,-0.793945,0.5271,1.403809,1.159668,0.793457,quieto_mesa
352383,8,-0.373169,-0.795776,0.525879,1.647949,1.159668,0.427246,quieto_mesa
352403,8,-0.36792,-0.79541,0.525513,2.075195,1.159668,0.488281,quieto_mesa
352413,8,-0.365601,-0.79541,0.526367,2.197266,1.281738,0.488281,quieto_mesa
352423,8,-0.365479,-0.795288,0.527832,2.075195,1.159668,0.549316,quieto_mesa
352433,8,-0.364624,-0.79541,0.528809,1.831055,0.976562,0.671387,quieto_mesa
352443,8,-0.365601,-0.795044,0.528564,1.708984,0.976562,0.976562,quieto_mesa
352453,8,-0.367798,-0.795288,0.528809,1.89209,1.159668,0.915527,quieto_mesa
352463,8,-0.369995,-0.797241,0.528931,2.01416,1.464844,0.854492,quieto_mesa
352473,8,-0.370972,-0.797607,0.526489,2.075195,1.647949,0.854492,quieto_mesa
352483,8,-0.369995,-0.799561,0.527954,2.197266,1.464844,0.732422,quieto_mesa
352493,8,-0.371948,-0.800171,0.527954,2.258301,1.586914,0.488281,quieto_mesa
352503,8,-0.368896,-0.800171,0.528076,2.13623,1.281738,0.488281,quieto_mesa
352513,8,-0.367188,-0.799805,0.528076,2.075195,1.037598,0.610352,quieto_mesa
352523,8,-0.366455,-0.797852,0.526367,1.89209,0.732422,0.671387,quieto_mesa
352533,8,-0.366089,-0.799683,0.527222,1.708984,0.366211,0.793457,quieto_mesa
352543,8,-0.365845,-0.798706,0.528076,1.647949,0.12207,0.976562,quieto_mesa
352563,8,-0.365723,-0.795532,0.527954,1.403809,0.244141,1.159668,quieto_mesa
352573,8,-0.366455,-0.792969,0.527954,1.342773,0.183105,1.159668,quieto_mesa
352583,8,-0.365234,-0.792847,0.532349,1.281738,0.183105,1.037598,quieto_mesa
352593,8,-0.367798,-0.79248,0.532104,1.037598,0.183105,0.976562,quieto_mesa
352603,8,-0.367554,-0.794678,0.532227,0.854492,0.732422,0.732422,quieto_mesa
352613,8,-0.367432,-0.796387,0.530396,0.915527,0.915527,0.305176,quieto_mesa
352624,8,-0.366455,-0.797241,0.52832,0.854492,1.037598,-0.12207,quieto_mesa
352634,8,-0.36499,-0.800293,0.525391,0.732422,0.854492,0.0,quieto_mesa
352644,8,-0.365356,-0.800659,0.525635,0.915527,0.610352,0.244141,quieto_mesa
352654,8,-0.366455,-0.801514,0.526245,0.915527,0.244141,0.610352,quieto_mesa
352664,8,-0.367554,-0.803589,0.527588,0.915527,0.061035,0.549316,quieto_mesa
352674,8,-0.368408,-0.802734,0.529541,0.976562,0.0,0.854492,quieto_mesa
352684,8,-0.36792,-0.802124,0.530273,0.976562,0.12207,0.671387,quieto_mesa
352694,8,-0.368652,-0.802124,0.531128,0.976562,0.0,0.793457,quieto_mesa
352704,8,-0.36731,-0.802124,0.53064,0.915527,0.244141,0.610352,quieto_mesa
352727,8,-0.366333,-0.801758,0.527954,0.671387,0.671387,0.488281,quieto_mesa
352736,8,-0.365356,-0.802124,0.527832,0.793457,0.915527,0.549316,quieto_mesa
352745,8,-0.364502,-0.802856,0.526367,0.915527,0.854492,0.427246,quieto_mesa
352754,8,-0.366211,-0.802612,0.523193,0.854492,0.671387,0.305176,quieto_mesa
352764,8,-0.364746,-0.803345,0.522705,0.793457,0.732422,0.610352,quieto_mesa
352774,8,-0.364746,-0.804565,0.520874,0.793457,0.610352,0.732422,quieto_mesa
352784,8,-0.36499,-0.803955,0.520874,0.671387,0.549316,0.793457,quieto_mesa
352794,8,-0.366577,-0.803955,0.519653,0.793457,0.427246,1.220703,quieto_mesa
352804,8,-0.367554,-0.802368,0.518799,0.915527,0.366211,1.403809,quieto_mesa
352814,8,-0.368896,-0.803345,0.521362,1.159668,0.244141,1.098633,quieto_mesa
352824,8,-0.37146,-0.801514,0.521973,1.281738,0.061035,0.915527,quieto_mesa
352834,8,-0.37085,-0.801758,0.52417,1.464844,0.183105,0.793457,quieto_mesa
352844,8,-0.371094,-0.80127,0.524902,1.342773,0.488281,0.610352,quieto_mesa
352854,8,-0.369995,-0.801025,0.525879,1.342773,0.732422,0.366211,quieto_mesa
352864,8,-0.368896,-0.801392,0.525879,1.342773,0.976562,0.0,quieto_mesa
352874,8,-0.364868,-0.804077,0.524414,1.342773,1.037598,0.12207,quieto_mesa
352884,8,-0.364258,-0.804932,0.524292,1.281738,1.037598,0.12207,quieto_mesa
352894,8,-0.36377,-0.804199,0.522705,1.220703,0.793457,0.366211,quieto_mesa
352904,8,-0.363892,-0.805664,0.522217,1.281738,0.488281,0.427246,quieto_mesa
352914,8,-0.362671,-0.805176,0.521118,1.220703,0.549316,0.549316,quieto_mesa
352924,8,-0.363037,-0.805664,0.521729,1.586914,0.488281,0.976562,quieto_mesa
352934,8,-0.364258,-0.804443,0.524536,1.586914,0.488281,1.098633,quieto_mesa
352944,8,-0.366211,-0.803955,0.524536,1.708984,0.488281,1.220703,quieto_mesa
352954,8,-0.367676,-0.802734,0.526489,1.647949,0.427246,1.159668,quieto_mesa
352964,8,-0.369385,-0.801025,0.528809,1.77002,0.488281,1.098633,quieto_mesa
352975,8,-0.369507,-0.800781,0.530884,1.89209,0.976562,1.037598,quieto_mesa
352984,8,-0.369019,-0.79895,0.530273,1.77002,1.281738,0.915527,quieto_mesa
352995,8,-0.368774,-0.799805,0.530029,1.708984,1.159668,1.037598,quieto_mesa
353005,8,-0.36731,-0.800293,0.53064,1.708984,1.098633,0.976562,quieto_mesa
353015,8,-0.367798,-0.800049,0.531616,1.403809,0.854492,0.915527,quieto_mesa
353025,8,-0.368042,-0.801147,0.531006,1.098633,0.793457,0.915527,quieto_mesa
353035,8,-0.366089,-0.801025,0.527832,0.976562,1.281738,1.159668,quieto_mesa
353045,8,-0.365356,-0.799316,0.525391,0.915527,1.037598,1.281738,quieto_mesa
353054,8,-0.365601,-0.800903,0.52478,1.098633,1.037598,1.220703,quieto_mesa
353065,8,-0.367188,-0.800415,0.522949,1.098633,1.220703,1.403809,quieto_mesa
353075,8,-0.36853,-0.800049,0.522339,1.098633,1.220703,1.586914,quieto_mesa
353085,8,-0.368774,-0.799561,0.523193,1.403809,0.854492,1.77002,quieto_mesa
353095,8,-0.37146,-0.796509,0.52832,1.403809,0.793457,1.953125,quieto_mesa
353105,8,-0.373413,-0.794556,0.529907,1.281738,0.732422,1.89209,quieto_mesa
353115,8,-0.374634,-0.794189,0.530884,1.281738,0.976562,1.525879,quieto_mesa
353125,8,-0.375,-0.793945,0.531494,1.037598,1.037598,1.220703,quieto_mesa
353135,8,-0.373535,-0.794556,0.529175,1.037598,1.647949,0.732422,quieto_mesa
353145,8,-0.371826,-0.796021,0.523682,0.915527,1.525879,0.610352,quieto_mesa
353155,8,-0.369507,-0.797485,0.521362,0.793457,1.525879,0.610352,quieto_mesa
353165,8,-0.369873,-0.797607,0.52063,0.915527,1.464844,0.549316,quieto_mesa
353175,8,-0.368286,-0.79834,0.521484,1.098633,1.342773,0.610352,quieto_mesa
353185,8,-0.36853,-0.798218,0.521729,1.098633,1.220703,0.549316,quieto_mesa
353195,8,-0.368042,-0.798828,0.521118,0.915527,1.220703,1.159668,quieto_mesa
353205,8,-0.369141,-0.798584,0.521973,0.671387,0.915527,1.159668,quieto_mesa
353215,8,-0.368774,-0.798828,0.522827,0.854492,0.793457,1.220703,quieto_mesa
353225,8,-0.36853,-0.799927,0.523926,1.037598,1.037598,1.281738,quieto_mesa
353235,8,-0.368652,-0.800903,0.526123,1.098633,0.915527,1.342773,quieto_mesa
353245,8,-0.369019,-0.801758,0.528687,1.342773,1.220703,1.647949,quieto_mesa
353255,8,-0.371338,-0.802002,0.529785,1.037598,1.281738,1.831055,quieto_mesa
353265,8,-0.372437,-0.799438,0.529785,0.610352,1.220703,1.831055,quieto_mesa
353275,8,-0.375,-0.799438,0.529053,0.549316,0.915527,1.953125,quieto_mesa
353285,8,-0.375488,-0.796753,0.529053,0.305176,0.793457,2.13623,quieto_mesa
353296,8,-0.375732,-0.797241,0.528809,0.305176,0.854492,1.77002,quieto_mesa
353318,8,-0.374756,-0.793091,0.523804,0.488281,1.281738,1.342773,quieto_mesa
353328,8,-0.372803,-0.793823,0.522461,0.488281,1.403809,1.098633,quieto_mesa
353337,8,-0.372437,-0.794678,0.520874,0.488281,1.342773,0.915527,quieto_mesa
353346,8,-0.37207,-0.793945,0.52002,0.488281,1.098633,0.976562,quieto_mesa
353366,8,-0.371948,-0.796509,0.523682,0.854492,0.671387,1.098633,quieto_mesa
353376,8,-0.372192,-0.797241,0.525391,0.793457,0.793457,1.220703,quieto_mesa
353386,8,-0.373779,-0.796143,0.526733,0.854492,0.793457,1.159668,quieto_mesa
353396,8,-0.374634,-0.795166,0.527832,0.915527,0.854492,1.037598,quieto_mesa
353406,8,-0.375488,-0.795654,0.529175,0.732422,0.915527,0.671387,quieto_mesa
353416,8,-0.374268,-0.795044,0.528931,0.549316,1.037598,0.305176,quieto_mesa
353426,8,-0.372192,-0.796753,0.529419,0.671387,1.037598,0.12207,quieto_mesa
353436,8,-0.37207,-0.796509,0.528931,0.671387,1.342773,0.183105,quieto_mesa
353446,8,-0.370605,-0.797241,0.527588,0.793457,1.281738,0.183105,quieto_mesa
353456,8,-0.369507,-0.797607,0.527344,0.854492,1.281738,0.183105,quieto_mesa
353476,8,-0.369141,-0.800415,0.527588,0.488281,1.098633,0.610352,quieto_mesa
353486,8,-0.369629,-0.80127,0.525879,0.854492,1.037598,0.610352,quieto_mesa
353496,8,-0.371338,-0.801514,0.526855,0.793457,0.915527,0.549316,quieto_mesa
353506,8,-0.371948,-0.801636,0.527222,0.854492,1.098633,0.671387,quieto_mesa
353516,8,-0.371338,-0.801758,0.5271,1.037598,1.098633,0.732422,quieto_mesa
353526,8,-0.369873,-0.799316,0.52832,1.037598,1.037598,0.793457,quieto_mesa
353536,8,-0.369629,-0.798462,0.52771,0.793457,0.854492,0.732422,quieto_mesa
353546,8,-0.369873,-0.797852,0.529053,0.732422,0.854492,0.915527,quieto_mesa
353556,8,-0.370972,-0.796631,0.530029,0.671387,0.976562,0.915527,quieto_mesa
353566,8,-0.370605,-0.794434,0.528687,0.549316,0.793457,1.037598,quieto_mesa
353576,8,-0.371582,-0.794189,0.530273,0.549316,0.854492,0.854492,quieto_mesa
353586,8,-0.372314,-0.796021,0.530029,0.610352,1.098633,0.732422,quieto_mesa
353596,8,-0.37207,-0.797241,0.529541,0.549316,1.220703,0.610352,quieto_mesa
353606,8,-0.371826,-0.798584,0.528931,0.671387,1.525879,0.610352,quieto_mesa
353616,8,-0.372559,-0.800415,0.527344,0.732422,1.647949,0.427246,quieto_mesa
353639,8,-0.370728,-0.804321,0.528564,1.098633,1.586914,0.427246,quieto_mesa
353648,8,-0.371338,-0.804443,0.528687,0.976562,1.525879,0.488281,quieto_mesa
353657,8,-0.371948,-0.804565,0.529419,1.037598,1.342773,0.427246,quieto_mesa
353667,8,-0.370483,-0.804565,0.530029,0.915527,1.525879,0.549316,quieto_mesa
353676,8,-0.369873,-0.804199,0.528442,0.976562,1.403809,0.549316,quieto_mesa
353687,8,-0.369385,-0.803711,0.52771,1.098633,1.342773,0.671387,quieto_mesa
353696,8,-0.368652,-0.803101,0.526001,0.976562,1.342773,0.549316,quieto_mesa
353707,8,-0.368408,-0.802124,0.52478,0.915527,1.281738,0.671387,quieto_mesa
353717,8,-0.368652,-0.80127,0.52356,0.976562,1.098633,0.976562,quieto_mesa
353727,8,-0.368652,-0.800903,0.523315,0.854492,1.159668,0.915527,quieto_mesa
353737,8,-0.368164,-0.801392,0.520508,0.854492,1.098633,1.159668,quieto_mesa
353747,8,-0.368652,-0.798584,0.520142,0.793457,1.037598,1.281738,quieto_mesa
353757,8,-0.370117,-0.799072,0.520386,0.976562,0.854492,1.525879,quieto_mesa
353767,8,-0.37146,-0.800293,0.521973,1.037598,0.427246,1.647949,quieto_mesa
353777,8,-0.373047,-0.799194,0.522705,1.098633,0.549316,1.708984,quieto_mesa
353797,8,-0.377319,-0.796631,0.529297,1.525879,0.610352,1.403809,quieto_mesa
353807,8,-0.378662,-0.795288,0.531372,1.647949,0.854492,1.220703,quieto_mesa
353817,8,-0.378784,-0.795532,0.536011,1.647949,1.037598,0.915527,quieto_mesa
353827,8,-0.378662,-0.794678,0.536255,1.77002,1.220703,0.610352,quieto_mesa
353837,8,-0.377319,-0.796143,0.536255,1.77002,1.647949,0.12207,quieto_mesa
353847,8,-0.375122,-0.796387,0.535034,1.708984,1.89209,-0.061035,quieto_mesa
353857,8,-0.37146,-0.797607,0.533203,1.586914,2.13623,-0.427246,quieto_mesa
353867,8,-0.369873,-0.800049,0.529663,1.525879,2.075195,-0.549316,quieto_mesa
353877,8,-0.366821,-0.801636,0.528442,1.464844,2.13623,-0.427246,quieto_mesa
353887,8,-0.366699,-0.802979,0.525269,1.525879,1.953125,0.244141,quieto_mesa
353897,8,-0.365967,-0.802734,0.524658,1.525879,1.403809,0.610352,quieto_mesa
353907,8,-0.369019,-0.801758,0.526978,1.464844,0.976562,1.037598,quieto_mesa
353917,8,-0.371216,-0.800659,0.530762,1.586914,0.732422,1.525879,quieto_mesa
353927,8,-0.372314,-0.799316,0.533081,1.647949,0.854492,1.586914,quieto_mesa
353937,8,-0.37439,-0.798584,0.533447,1.647949,1.037598,1.403809,quieto_mesa
353957,8,-0.374878,-0.797363,0.529297,1.403809,1.281738,1.037598,quieto_mesa
353968,8,-0.374878,-0.796875,0.527222,1.403809,1.403809,0.793457,quieto_mesa
353977,8,-0.373779,-0.796265,0.52771,1.403809,1.281738,0.976562,quieto_mesa
353987,8,-0.373535,-0.796021,0.529297,1.586914,1.281738,1.037598,quieto_mesa
353997,8,-0.375122,-0.794312,0.529785,1.464844,1.281738,0.976562,quieto_mesa
354007,8,-0.375,-0.793213,0.530518,1.342773,1.403809,0.915527,quieto_mesa
354018,8,-0.375,-0.793457,0.529419,1.159668,1.342773,0.610352,quieto_mesa
354028,8,-0.372803,-0.79541,0.530396,1.220703,1.647949,0.427246,quieto_mesa
354038,8,-0.371216,-0.798096,0.529175,1.220703,1.831055,0.244141,quieto_mesa
354048,8,-0.369385,-0.797729,0.52771,1.525879,1.953125,0.305176,quieto_mesa
354058,8,-0.368042,-0.802124,0.527832,1.647949,1.708984,0.183105,quieto_mesa
354068,8,-0.36792,-0.802734,0.52832,1.647949,1.525879,0.366211,quieto_mesa
354078,8,-0.367432,-0.802856,0.528442,1.586914,1.403809,0.610352,quieto_mesa
354088,8,-0.369751,-0.801514,0.529175,1.647949,1.403809,0.854492,quieto_mesa
354098,8,-0.37085,-0.80127,0.531128,1.586914,1.159668,1.525879,quieto_mesa
354118,8,-0.371826,-0.79834,0.532227,1.464844,1.281738,1.464844,quieto_mesa
354128,8,-0.370728,-0.795044,0.531372,1.342773,1.464844,1.586914,quieto_mesa
354138,8,-0.371704,-0.79541,0.529785,1.464844,1.403809,1.586914,quieto_mesa
354148,8,-0.371704,-0.794189,0.529785,1.281738,1.342773,1.708984,quieto_mesa
354158,8,-0.372925,-0.794189,0.529541,0.976562,1.037598,1.89209,quieto_mesa
354169,8,-0.377075,-0.792603,0.526001,0.976562,1.220703,1.708984,quieto_mesa
354178,8,-0.377075,-0.790771,0.526611,0.671387,1.281738,1.647949,quieto_mesa
354188,8,-0.378784,-0.791504,0.526001,0.854492,1.342773,1.708984,quieto_mesa
354198,8,-0.380005,-0.792725,0.526855,1.037598,1.403809,1.586914,quieto_mesa
