t_ms,clip_id,ax,ay,az,gx,gy,gz,label
297897,8,0.804443,-0.79541,0.140137,0.183105,-83.496094,-1.159668,circulos
297907,8,0.858154,-0.820435,0.147827,2.990723,-85.327148,0.488281,circulos
297919,8,0.898071,-0.855103,0.151733,7.8125,-89.416504,4.699707,circulos
297931,8,0.927002,-0.84436,0.193481,19.836426,-91.430664,9.155273,circulos
297943,8,0.956665,-0.815552,0.247803,23.010254,-93.505859,15.075684,circulos
297955,8,1.092773,-0.731323,0.361206,26.245117,-91.61377,28.076172,circulos
297966,8,1.160889,-0.667114,0.403687,28.503418,-90.881348,32.653809,circulos
297978,8,1.263306,-0.636841,0.444702,32.714844,-88.562012,34.790039,circulos
297989,8,1.259277,-0.615356,0.505005,37.353516,-89.355469,36.804199,circulos
297999,8,1.468628,-0.623901,0.575073,39.916992,-75.500488,38.024902,circulos
298010,8,1.471436,-0.6073,0.621704,42.541504,-77.514648,43.09082,circulos
298019,8,1.648682,-0.525879,0.758057,43.884277,-71.899414,48.461914,circulos
298030,8,1.723999,-0.48291,0.813965,47.668457,-68.481445,51.757812,circulos
298040,8,1.787598,-0.407837,0.861206,50.78125,-63.293457,54.260254,circulos
298051,8,1.859009,-0.346924,0.903564,54.6875,-53.833008,56.762695,circulos
298064,8,1.890503,-0.281738,0.916992,61.706543,-33.508301,58.654785,circulos
298075,8,1.897705,-0.148682,0.907104,62.988281,-22.888184,59.326172,circulos
298088,8,1.889282,-0.100342,0.892212,64.39209,-13.000488,60.058594,circulos
298098,8,1.845703,-0.00061,0.845703,65.795898,5.310059,61.645508,circulos
298107,8,1.811035,0.035034,0.813843,65.612793,14.587402,61.462402,circulos
298117,8,1.788696,0.100586,0.80127,63.842773,23.071289,61.157227,circulos
298127,8,1.74353,0.124634,0.777222,62.927246,31.005859,60.424805,circulos
298136,8,1.710938,0.165527,0.768066,62.011719,45.043945,57.617187,circulos
298147,8,1.626587,0.254639,0.73291,59.936523,50.598145,54.56543,circulos
298156,8,1.569092,0.287354,0.714478,59.204102,56.030273,52.062988,circulos
298165,8,1.518311,0.31897,0.712036,56.884766,61.035156,49.133301,circulos
298174,8,1.468262,0.338013,0.691528,56.091309,65.307617,46.325684,circulos
298183,8,1.41748,0.365845,0.667236,55.236816,69.885254,43.762207,circulos
298192,8,1.366333,0.410522,0.633057,53.833008,73.791504,41.015625,circulos
298201,8,1.316162,0.459473,0.5896,51.879883,76.293945,38.269043,circulos
298212,8,1.272705,0.488525,0.574585,48.76709,79.345703,35.400391,circulos
298223,8,1.217773,0.512207,0.518433,44.006348,83.496094,24.841309,circulos
298233,8,1.095825,0.56189,0.478027,38.574219,86.242676,20.751953,circulos
298244,8,1.045654,0.534424,0.469849,28.320312,89.84375,20.141602,circulos
298255,8,0.994873,0.52002,0.457275,17.944336,94.116211,20.874023,circulos
298266,8,0.869873,0.564209,0.38208,4.089355,100.708008,17.76123,circulos
298277,8,0.813354,0.552979,0.332397,-2.502441,103.088379,16.418457,circulos
298289,8,0.765381,0.553955,0.291138,-10.070801,104.614258,15.563965,circulos
298300,8,0.667603,0.594727,0.199097,-21.606445,104.370117,12.451172,circulos
298311,8,0.622192,0.592896,0.161255,-26.550293,102.600098,8.666992,circulos
298321,8,0.572266,0.588013,0.121582,-30.578613,99.853516,4.02832,circulos
298332,8,0.523682,0.588379,0.080688,-36.621094,91.369629,-5.737305,circulos
298343,8,0.453003,0.612427,0.005005,-39.916992,86.303711,-11.047363,circulos
298354,8,0.419189,0.617432,-0.023926,-44.006348,80.871582,-16.479492,circulos
298365,8,0.392334,0.61438,-0.039917,-49.316406,75.012207,-21.240234,circulos
298377,8,0.359863,0.582886,-0.038574,-62.927246,64.086914,-26.977539,circulos
298389,8,0.353027,0.542725,-0.017456,-68.115234,59.082031,-30.517578,circulos
298402,8,0.33728,0.512451,-0.012207,-70.861816,51.513672,-38.085937,circulos
298413,8,0.286499,0.475952,-0.036621,-71.960449,47.851562,-42.114258,circulos
298424,8,0.267822,0.440063,-0.044312,-74.523926,43.579102,-45.959473,circulos
298436,8,0.21167,0.305298,-0.054077,-78.063965,33.691406,-54.56543,circulos
298448,8,0.183228,0.237305,-0.060547,-78.063965,27.770996,-58.166504,circulos
298460,8,0.149658,0.175415,-0.031616,-78.491211,14.404297,-62.683105,circulos
298471,8,0.115112,0.026489,-0.054443,-79.406738,7.385254,-64.51416,circulos
298483,8,0.109741,-0.071655,-0.047974,-79.711914,1.159668,-64.880371,circulos
298495,8,0.118896,-0.253906,-0.057373,-75.500488,-8.483887,-63.659668,circulos
298507,8,0.127563,-0.318359,-0.079224,-71.166992,-12.878418,-61.157227,circulos
298519,8,0.137085,-0.385498,-0.099365,-69.091797,-21.728516,-52.612305,circulos
298529,8,0.158569,-0.491821,-0.098267,-69.152832,-25.817871,-46.020508,circulos
298539,8,0.169434,-0.513306,-0.098267,-67.626953,-30.212402,-39.672852,circulos
298550,8,0.182373,-0.532715,-0.101929,-66.223145,-35.461426,-35.522461,circulos
298560,8,0.201782,-0.582031,-0.10791,-63.354492,-47.058105,-29.602051,circulos
298571,8,0.277832,-0.637329,-0.123901,-61.889648,-52.856445,-28.198242,circulos
298581,8,0.320068,-0.689819,-0.132202,-58.898926,-59.387207,-27.709961,circulos
298592,8,0.348267,-0.738647,-0.115723,-53.405762,-65.429687,-26.123047,circulos
298603,8,0.388672,-0.728638,-0.083862,-40.222168,-73.364258,-19.226074,circulos
298614,8,0.482788,-0.719971,-0.066406,-37.29248,-76.477051,-16.235352,circulos
298624,8,0.560059,-0.741455,-0.027954,-38.269043,-78.979492,-12.756348,circulos
298635,8,0.623169,-0.786011,0.020142,-38.391113,-79.650879,-9.887695,circulos
298646,8,0.715454,-0.817261,0.06311,-29.47998,-76.904297,-5.371094,circulos
298658,8,0.750244,-0.817383,0.046387,-26.245117,-76.293945,-5.004883,circulos
298670,8,0.782593,-0.837769,0.046143,-23.193359,-75.500488,-3.051758,circulos
298680,8,0.841187,-0.878906,0.096191,-17.76123,-76.538086,4.516602,circulos
298692,8,0.907837,-0.874023,0.145142,-13.366699,-78.308105,6.713867,circulos
298703,8,0.964966,-0.859985,0.177002,-8.117676,-80.13916,7.873535,circulos
298714,8,1.063354,-0.827148,0.23291,-0.427246,-78.24707,10.986328,circulos
298724,8,1.151001,-0.797119,0.378662,1.953125,-77.941895,13.122559,circulos
298733,8,1.058228,-0.866089,0.264404,4.638672,-78.979492,15.014648,circulos
298744,8,1.24646,-0.886475,0.401855,5.371094,-70.068359,18.737793,circulos
298753,8,1.178223,-0.922119,0.404175,13.305664,-89.111328,24.169922,circulos
298764,8,1.266968,-0.93335,0.509033,16.662598,-81.298828,29.968262,circulos
298775,8,1.321899,-0.92627,0.562988,20.690918,-74.951172,34.912109,circulos
298786,8,1.363525,-0.892944,0.578125,24.780273,-72.387695,40.039062,circulos
298797,8,1.393311,-0.843384,0.586914,28.137207,-63.598633,54.138184,circulos
298807,8,1.436279,-0.740356,0.572876,29.724121,-59.509277,62.011719,circulos
298818,8,1.503784,-0.716309,0.677979,31.37207,-52.91748,67.871094,circulos
298828,8,1.447266,-0.626587,0.666992,34.729004,-54.077148,72.265625,circulos
298837,8,1.515991,-0.541992,0.642944,40.527344,-36.560059,82.03125,circulos
298851,8,1.550781,-0.340698,0.666016,45.898437,-30.517578,87.82959,circulos
298862,8,1.588013,-0.203979,0.693359,43.945312,-24.780273,91.85791,circulos
298873,8,1.601685,-0.102539,0.724609,40.95459,-13.977051,91.552734,circulos
298883,8,1.637329,0.007202,0.795532,42.175293,-10.375977,86.425781,circulos
298894,8,1.634888,0.025024,0.822632,44.494629,-7.324219,79.101562,circulos
298906,8,1.610352,-0.004028,0.851196,47.119141,-2.990723,71.166992,circulos
298918,8,1.532837,-0.096313,0.853638,55.053711,8.850098,59.875488,circulos
298929,8,1.485596,-0.101196,0.828125,58.59375,15.258789,58.776855,circulos
298940,8,1.46521,-0.073608,0.823242,59.692383,22.827148,67.687988,circulos
298951,8,1.425293,0.075073,0.820312,54.6875,35.705566,72.814941,circulos
298961,8,1.41333,0.174805,0.81543,50.720215,42.663574,75.378418,circulos
298972,8,1.40332,0.221436,0.817139,46.875,50.109863,74.09668,circulos
298983,8,1.359741,0.235229,0.725708,44.921875,63.049316,65.124512,circulos
298995,8,1.284668,0.30127,0.692017,44.799805,69.152832,63.598633,circulos
299007,8,1.254395,0.373535,0.645752,42.419434,74.890137,63.964844,circulos
299019,8,1.243164,0.499268,0.605225,33.447266,86.303711,62.744141,circulos
299030,8,1.224121,0.54834,0.580444,30.334473,91.85791,59.631348,circulos
299041,8,1.200073,0.596313,0.542969,27.587891,97.106934,54.260254,circulos
299052,8,1.125488,0.661377,0.442993,21.118164,103.515625,41.687012,circulos
299063,8,1.091797,0.671143,0.407715,16.418457,106.811523,36.499023,circulos
299073,8,1.048828,0.673828,0.366943,11.413574,108.886719,31.311035,circulos
299084,8,1.005615,0.676147,0.331543,2.685547,110.595703,21.179199,circulos
299095,8,0.911865,0.672485,0.270752,-1.525879,110.412598,16.357422,circulos
299106,8,0.870605,0.671143,0.243286,-5.67627,109.25293,11.108398,circulos
299118,8,0.820068,0.642578,0.203979,-9.033203,107.788086,-0.671387,circulos
299129,8,0.702148,0.561523,0.141602,-16.723633,104.370117,-4.638672,circulos
299141,8,0.653809,0.530273,0.109863,-20.385742,101.867676,-7.69043,circulos
299152,8,0.611206,0.504272,0.080444,-26.550293,96.069336,-13.73291,circulos
299163,8,0.523071,0.441162,0.018433,-28.808594,92.468262,-17.333984,circulos
299173,8,0.479004,0.404907,-0.017578,-30.700684,88.256836,-20.385742,circulos
299185,8,0.432617,0.384155,-0.051514,-33.38623,83.557129,-22.216797,circulos
299196,8,0.376465,0.320557,-0.099121,-40.527344,72.509766,-24.414062,circulos
299207,8,0.349854,0.304199,-0.114624,-42.724609,66.28418,-25.390625,circulos
299219,8,0.331421,0.296997,-0.124756,-43.762207,59.997559,-26.489258,circulos
299230,8,0.310059,0.281006,-0.119141,-48.706055,46.325684,-28.930664,circulos
299241,8,0.296265,0.266113,-0.109375,-52.185059,40.527344,-29.785156,circulos
299252,8,0.282104,0.249634,-0.101685,-55.358887,34.912109,-31.188965,circulos
299264,8,0.27063,0.201416,-0.097656,-57.617187,23.681641,-36.987305,circulos
299275,8,0.25708,0.170044,-0.098633,-57.495117,17.578125,-40.771484,circulos
299285,8,0.25,0.125488,-0.107544,-57.556152,11.535645,-44.494629,circulos
299295,8,0.244629,0.005981,-0.133057,-57.922363,0.305176,-49.926758,circulos
299305,8,0.223877,-0.047363,-0.145142,-58.166504,-5.065918,-50.354004,circulos
299317,8,0.227173,-0.103027,-0.158203,-59.570312,-10.070801,-49.377441,circulos
299327,8,0.233276,-0.165161,-0.168213,-61.340332,-15.075684,-47.668457,circulos
299337,8,0.239136,-0.218994,-0.179077,-62.561035,-24.536133,-41.687012,circulos
299347,8,0.253052,-0.265869,-0.189331,-61.828613,-28.808594,-37.780762,circulos
299358,8,0.262573,-0.269897,-0.186646,-62.37793,-33.14209,-33.935547,circulos
299368,8,0.284058,-0.276367,-0.172119,-63.903809,-37.414551,-29.174805,circulos
299378,8,0.307861,-0.292358,-0.152588,-64.819336,-41.259766,-25.512695,circulos
299388,8,0.339722,-0.337769,-0.136108,-61.035156,-48.400879,-22.888184,circulos
299398,8,0.391235,-0.371704,-0.125488,-57.189941,-51.391602,-22.705078,circulos
299408,8,0.424927,-0.393677,-0.122559,-52.734375,-54.199219,-22.827148,circulos
299418,8,0.438965,-0.418579,-0.124878,-48.278809,-55.786133,-21.66748,circulos
299428,8,0.441406,-0.421509,-0.127441,-44.677734,-57.739258,-19.40918,circulos
299438,8,0.459595,-0.410889,-0.114746,-42.419434,-64.880371,-16.296387,circulos
299449,8,0.526978,-0.454346,-0.062134,-40.466309,-68.603516,-15.50293,circulos
299459,8,0.558838,-0.497559,-0.016968,-39.794922,-71.411133,-14.526367,circulos
299469,8,0.618774,-0.534058,0.032227,-36.804199,-73.120117,-13.85498,circulos
299478,8,0.657959,-0.571167,0.049805,-30.639648,-72.692871,-13.916016,circulos
299488,8,0.676147,-0.619019,0.03772,-23.254395,-72.265625,-17.39502,circulos
299499,8,0.694458,-0.724854,0.041138,-11.962891,-74.34082,-18.005371,circulos
299508,8,0.704712,-0.782471,0.048462,-7.629395,-76.049805,-17.822266,circulos
299518,8,0.720459,-0.829712,0.081055,-4.943848,-77.270508,-14.404297,circulos
299527,8,0.767212,-0.855347,0.123169,-3.662109,-77.880859,-9.460449,circulos
299537,8,0.796021,-0.875977,0.136353,-2.685547,-78.369141,-4.577637,circulos
299546,8,0.856689,-0.895752,0.161743,-2.563477,-77.026367,1.159668,circulos
299556,8,0.896484,-0.913086,0.185303,1.89209,-76.843262,11.047363,circulos
299568,8,0.950806,-0.948853,0.224731,7.507324,-76.293945,15.380859,circulos
299578,8,0.981689,-0.954224,0.248413,13.549805,-76.904297,18.859863,circulos
299589,8,0.993164,-0.953369,0.255127,20.446777,-79.345703,21.789551,circulos
299600,8,1.052856,-0.954346,0.278442,27.34375,-82.15332,31.494141,circulos
299610,8,1.071411,-0.960815,0.224609,32.836914,-85.388184,36.499023,circulos
299620,8,1.209717,-0.907349,0.374512,34.790039,-78.796387,45.227051,circulos
299630,8,1.188965,-0.886475,0.442993,34.606934,-86.303711,54.931641,circulos
299640,8,1.208862,-0.879272,0.50293,37.597656,-93.139648,59.875488,circulos
299651,8,1.269287,-0.843018,0.679565,48.706055,-83.435059,72.509766,circulos
299661,8,1.411987,-0.697144,0.752075,52.124023,-81.237793,78.796387,circulos
299671,8,1.48291,-0.597656,0.8396,54.260254,-77.026367,85.083008,circulos
299682,8,1.545044,-0.51123,0.911621,57.128906,-68.481445,90.454102,circulos
299692,8,1.567505,-0.411499,0.944824,63.720703,-49.01123,96.923828,circulos
299702,8,1.789795,-0.316528,0.910522,65.002441,-36.621094,98.510742,circulos
299712,8,1.580688,-0.157593,0.85376,65.551758,-39.306641,98.144531,circulos
299721,8,1.693481,-0.026367,0.890747,67.626953,-24.108887,101.867676,circulos
299731,8,1.65625,0.059082,0.868286,67.871094,-14.465332,106.567383,circulos
299740,8,1.717529,0.172729,0.898193,67.382812,-8.789063,102.783203,circulos
299749,8,1.70166,0.250854,0.896851,68.481445,-3.845215,82.458496,circulos
299758,8,1.717163,0.296753,0.91272,73.303223,8.422852,81.665039,circulos
299768,8,1.668579,0.311646,0.874023,76.049805,14.099121,72.814941,circulos
299777,8,1.636963,0.32959,0.843018,78.491211,21.179199,66.772461,circulos
299786,8,1.610229,0.389282,0.80957,79.345703,27.954102,62.988281,circulos
299795,8,1.593506,0.44043,0.794678,77.331543,34.606934,59.997559,circulos
299804,8,1.577026,0.473877,0.801392,71.838379,43.09082,57.312012,circulos
299814,8,1.556641,0.484863,0.809692,64.453125,52.368164,55.297852,circulos
299825,8,1.526001,0.487793,0.810059,57.067871,62.011719,53.649902,circulos
299835,8,1.486938,0.503174,0.790649,48.400879,78.979492,50.109863,circulos
299845,8,1.38269,0.546997,0.734253,44.067383,85.81543,47.790527,circulos
299855,8,1.342773,0.55957,0.692139,40.527344,91.491699,44.98291,circulos
299865,8,1.284058,0.597412,0.654541,37.841797,96.679687,42.297363,circulos
299874,8,1.227539,0.630493,0.603394,35.03418,101.013184,38.391113,circulos
299883,8,1.169189,0.626587,0.552002,30.212402,104.309082,34.301758,circulos
299893,8,1.120605,0.618896,0.515503,22.949219,107.666016,31.982422,circulos
299904,8,1.027222,0.602905,0.455566,7.873535,114.135742,31.066895,circulos
299913,8,0.986694,0.597412,0.425781,2.13623,117.248535,29.602051,circulos
299923,8,0.931152,0.613281,0.374268,-0.793457,119.812012,27.038574,circulos
299932,8,0.873901,0.634155,0.32251,-3.356934,121.398926,24.230957,circulos
299941,8,0.811401,0.638306,0.269409,-7.385254,121.826172,20.324707,circulos
299950,8,0.759888,0.636841,0.232544,-12.145996,120.544434,16.235352,circulos
299959,8,0.707886,0.635132,0.204468,-15.869141,118.469238,12.023926,circulos
299968,8,0.650513,0.622437,0.173218,-19.226074,115.905762,7.141113,circulos
299977,8,0.595215,0.605103,0.139648,-22.705078,111.877441,-13.85498,circulos
299986,8,0.543457,0.579346,0.112061,-29.47998,102.172852,-6.347656,circulos
299997,8,0.456665,0.544312,0.051147,-32.958984,96.740723,-8.789063,circulos
300006,8,0.424561,0.515869,0.033691,-38.208008,91.247559,-11.047363,circulos
300016,8,0.400269,0.47229,0.02124,-42.96875,85.876465,-13.73291,circulos
300025,8,0.373657,0.437134,-0.00293,-44.921875,80.01709,-17.333984,circulos
300034,8,0.342773,0.423706,-0.032593,-45.288086,74.21875,-20.263672,circulos
300044,8,0.319702,0.409424,-0.051636,-46.99707,68.54248,-22.155762,circulos
300053,8,0.29541,0.393066,-0.0625,-49.682617,62.561035,-24.108887,circulos
300062,8,0.268799,0.369263,-0.067627,-52.001953,49.133301,-28.625488,circulos
300073,8,0.2323,0.333374,-0.061523,-55.480957,42.297363,-31.433105,circulos
300083,8,0.22583,0.319458,-0.079712,-56.518555,35.827637,-34.973145,circulos
300096,8,0.211914,0.291138,-0.104248,-58.532715,29.602051,-38.513184,circulos
300105,8,0.197266,0.245972,-0.123047,-64.63623,16.235352,-43.579102,circulos
300116,8,0.180542,0.159302,-0.130981,-66.772461,9.094238,-45.227051,circulos
300127,8,0.176392,0.125366,-0.136475,-67.687988,2.197266,-47.180176,circulos
300138,8,0.174561,0.080566,-0.140503,-67.626953,-4.699707,-49.682617,circulos
300149,8,0.167358,-0.020752,-0.134766,-66.467285,-17.39502,-53.894043,circulos
300160,8,0.180664,-0.081299,-0.132324,-66.101074,-24.108887,-54.80957,circulos
300172,8,0.187012,-0.138184,-0.132202,-66.40625,-29.11377,-54.016113,circulos
300183,8,0.201416,-0.195435,-0.131592,-64.941406,-37.17041,-49.316406,circulos
300194,8,0.231689,-0.296387,-0.158447,-63.171387,-40.893555,-46.264648,circulos
300204,8,0.238159,-0.331177,-0.16687,-60.668945,-44.250488,-43.151855,circulos
300216,8,0.244263,-0.360352,-0.162476,-58.288574,-48.034668,-39.916992,circulos
300228,8,0.264282,-0.387207,-0.145142,-51.147461,-55.847168,-34.790039,circulos
300240,8,0.2771,-0.393799,-0.132324,-47.790527,-59.326172,-31.311035,circulos
300252,8,0.378418,-0.397583,-0.104004,-48.034668,-65.124512,-23.864746,circulos
300264,8,0.44812,-0.455566,-0.10437,-47.973633,-66.40625,-20.935059,circulos
300275,8,0.478638,-0.500244,-0.081299,-46.75293,-66.589355,-19.470215,circulos
300287,8,0.529053,-0.576782,-0.058105,-36.315918,-66.894531,-19.104004,circulos
300298,8,0.560669,-0.637207,-0.07019,-29.052734,-68.237305,-19.65332,circulos
300311,8,0.569702,-0.660034,-0.07251,-16.601562,-73.059082,-19.775391,circulos
300323,8,0.651245,-0.704834,-0.050659,-14.160156,-75.683594,-16.662598,circulos
300334,8,0.718384,-0.721924,-0.048706,-14.038086,-78.24707,-11.474609,circulos
300346,8,0.826782,-0.724487,0.037109,-15.869141,-79.89502,-0.732422,circulos
300357,8,0.864502,-0.737549,0.085083,-13.916016,-81.115723,2.685547,circulos
300368,8,0.914062,-0.765381,0.129395,-10.375977,-82.397461,1.831055,circulos
300380,8,0.976685,-0.850342,0.186768,3.662109,-85.449219,0.427246,circulos
300391,8,1.024536,-0.870605,0.200439,11.291504,-85.693359,-0.061035,circulos
300402,8,1.058472,-0.869141,0.222534,16.540527,-85.021973,10.681152,circulos
300413,8,1.180786,-0.84729,0.331543,16.906738,-82.702637,20.324707,circulos
300424,8,1.245483,-0.821655,0.421265,14.648438,-79.956055,30.822754,circulos
300436,8,1.294312,-0.786377,0.48999,14.465332,-77.697754,39.18457,circulos
300449,8,1.474609,-0.725708,0.640625,20.324707,-69.946289,47.668457,circulos
300459,8,1.446655,-0.678223,0.674316,21.850586,-73.852539,51.147461,circulos
300469,8,1.490967,-0.584351,0.724365,33.630371,-66.589355,55.969238,circulos
300478,8,1.553467,-0.552856,0.64917,35.27832,-65.063477,59.753418,circulos
300488,8,1.614258,-0.444336,0.686279,36.376953,-56.640625,66.711426,circulos
300497,8,1.655151,-0.367798,0.70752,37.780762,-47.790527,73.608398,circulos
300506,8,1.687256,-0.287354,0.735229,36.987305,-40.710449,77.514648,circulos
300516,8,1.69873,-0.21521,0.73877,37.17041,-35.217285,79.89502,circulos
300526,8,1.713379,-0.153931,0.755249,40.527344,-29.174805,80.078125,circulos
300536,8,1.722656,-0.079346,0.771973,44.73877,-16.784668,76.049805,circulos
300550,8,1.755737,0.024902,0.824829,49.316406,-9.94873,74.157715,circulos
300562,8,1.774414,0.061035,0.8479,51.696777,-2.990723,71.350098,circulos
300572,8,1.755371,0.144531,0.828003,54.626465,14.831543,66.833496,circulos
300583,8,1.729248,0.177124,0.812378,54.199219,23.681641,64.941406,circulos
300594,8,1.692383,0.212036,0.798096,53.649902,31.860352,62.866211,circulos
300604,8,1.654785,0.250854,0.781738,52.79541,46.203613,59.570312,circulos
300614,8,1.576416,0.318848,0.738037,47.729492,52.368164,58.166504,circulos
300625,8,1.528198,0.347656,0.716675,45.715332,57.983398,55.908203,circulos
300635,8,1.484863,0.373169,0.687744,45.166016,62.072754,51.879883,circulos
300647,8,1.423828,0.394653,0.650146,45.227051,65.124512,31.37207,circulos
300658,8,1.320923,0.436035,0.593262,44.372559,70.007324,37.04834,circulos
300668,8,1.284302,0.459839,0.560303,42.297363,73.608398,33.26416,circulos
300679,8,1.241943,0.479126,0.543945,38.635254,77.392578,30.822754,circulos
300690,8,1.187988,0.52002,0.523071,26.367187,87.70752,29.968262,circulos
300700,8,1.141235,0.54126,0.498413,20.019531,94.360352,30.883789,circulos
300711,8,1.088135,0.556641,0.458984,14.587402,100.219727,30.151367,circulos
300721,8,1.036255,0.58374,0.410522,10.742188,104.370117,27.893066,circulos
300731,8,0.986206,0.598877,0.357788,3.356934,108.154297,20.141602,circulos
300741,8,0.881592,0.610474,0.257568,-0.549316,108.764648,16.418457,circulos
300751,8,0.833618,0.605835,0.209961,-5.981445,109.008789,13.793945,circulos
300761,8,0.788574,0.605591,0.170776,-12.817383,108.764648,12.207031,circulos
300772,8,0.743774,0.601685,0.13855,-18.676758,107.48291,10.253906,circulos
300782,8,0.70166,0.604126,0.075195,-25.512695,102.355957,4.394531,circulos
300793,8,0.618408,0.61792,0.045654,-29.174805,98.876953,1.403809,circulos
300804,8,0.574585,0.614136,0.018433,-34.240723,94.482422,-2.01416,circulos
300817,8,0.540405,0.598145,-0.00293,-38.879395,90.454102,-5.004883,circulos
300828,8,0.484375,0.582153,-0.041138,-44.555664,79.406738,-12.756348,circulos
300840,8,0.455078,0.569214,-0.060059,-46.99707,72.753906,-17.578125,circulos
300851,8,0.400146,0.50354,-0.047729,-55.419922,60.546875,-24.597168,circulos
300862,8,0.386108,0.466187,-0.032471,-58.837891,55.053711,-27.648926,circulos
300872,8,0.342285,0.434326,-0.022705,-59.631348,49.926758,-31.25,circulos
300884,8,0.312866,0.398071,-0.00647,-59.936523,38.818359,-39.489746,circulos
300895,8,0.277588,0.31665,0.013672,-63.415527,34.301758,-41.870117,circulos
300905,8,0.256714,0.289307,0.018799,-65.368652,29.968262,-43.334961,circulos
300915,8,0.234375,0.252197,0.015259,-66.223145,25.756836,-45.043945,circulos
300925,8,0.227661,0.199707,0.019897,-69.091797,17.150879,-49.316406,circulos
300935,8,0.192627,0.080933,0.009888,-67.810059,12.939453,-51.452637,circulos
300945,8,0.177612,0.028564,-0.008423,-65.734863,8.056641,-53.833008,circulos
300955,8,0.168579,-0.033569,-0.034546,-63.049316,2.685547,-56.213379,circulos
300965,8,0.154053,-0.098389,-0.062378,-60.791016,-2.502441,-57.617187,circulos
300977,8,0.141113,-0.161499,-0.088257,-58.776855,-7.568359,-54.626465,circulos
300988,8,0.130493,-0.259888,-0.133423,-57.006836,-18.798828,-49.865723,circulos
300999,8,0.13623,-0.278198,-0.139771,-57.922363,-23.925781,-43.945312,circulos
301011,8,0.130127,-0.294312,-0.158447,-60.791016,-34.057617,-33.630371,circulos
301023,8,0.144287,-0.341919,-0.194336,-62.37793,-39.611816,-29.541016,circulos
301036,8,0.157471,-0.368896,-0.197876,-63.720703,-45.715332,-25.57373,circulos
301048,8,0.223633,-0.463501,-0.156372,-61.157227,-58.532715,-19.958496,circulos
301060,8,0.261475,-0.485596,-0.132202,-55.725098,-63.171387,-17.211914,circulos
301072,8,0.328979,-0.484009,-0.090942,-45.837402,-70.373535,-12.756348,circulos
301084,8,0.389648,-0.480103,-0.042236,-43.579102,-73.181152,-10.131836,circulos
301095,8,0.456421,-0.466187,0.003296,-37.353516,-75.317383,-7.263184,circulos
301107,8,0.624878,-0.480225,0.055298,-33.691406,-75.439453,-8.666992,circulos
301118,8,0.667236,-0.504639,0.071167,-29.23584,-73.791504,-10.009766,circulos
301130,8,0.74585,-0.525879,0.080933,-21.850586,-70.861816,-9.82666,circulos
301143,8,0.783203,-0.55542,0.094238,-20.507812,-70.007324,-8.972168,circulos
301155,8,0.828979,-0.583252,0.12793,-19.104004,-69.152832,-8.178711,circulos
301167,8,0.912476,-0.641235,0.139526,-10.620117,-70.3125,-10.437012,circulos
301180,8,0.947876,-0.66748,0.133179,-5.67627,-71.655273,-12.451172,circulos
301193,8,1.028442,-0.699463,0.147339,0.610352,-75.805664,-13.305664,circulos
301205,8,1.075806,-0.710205,0.178589,3.234863,-75.500488,-12.145996,circulos
301215,8,1.126465,-0.739502,0.209717,6.835937,-73.791504,-9.338379,circulos
301227,8,1.19751,-0.786743,0.293213,7.995605,-73.059082,-8.239746,circulos
301237,8,1.096558,-0.864502,0.218506,11.291504,-69.213867,-3.112793,circulos
301247,8,1.143555,-0.937622,0.266602,18.798828,-83.312988,-0.12207,circulos
301256,8,1.169189,-0.977295,0.302979,22.949219,-87.82959,3.601074,circulos
301265,8,1.194458,-0.991699,0.350586,26.733398,-86.975098,10.620117,circulos
301274,8,1.373657,-1.088135,0.416748,29.541016,-86.547852,18.920898,circulos
301283,8,1.400146,-1.000732,0.497681,30.761719,-85.754395,27.34375,circulos
301292,8,1.298706,-0.91272,0.527466,31.921387,-93.62793,37.658691,circulos
301302,8,1.420898,-0.810425,0.634521,35.888672,-87.402344,45.959473,circulos
301311,8,1.422607,-0.759033,0.707397,39.367676,-77.392578,56.945801,circulos
301320,8,1.462769,-0.685547,0.731567,42.297363,-70.373535,62.194824,circulos
301330,8,1.449951,-0.64209,0.732056,60.974121,-54.80957,74.707031,circulos
301340,8,1.456787,-0.525513,0.748413,49.682617,-47.729492,81.115723,circulos
301351,8,1.470581,-0.454956,0.749634,51.635742,-42.663574,87.70752,circulos
301362,8,1.488159,-0.341431,0.756592,52.734375,-37.17041,94.482422,circulos
301373,8,1.518433,-0.234131,0.784912,52.79541,-16.418457,103.57666,circulos
301383,8,1.603271,-0.073486,0.878784,52.734375,-22.705078,101.928711,circulos
301394,8,1.644409,-0.01062,0.911865,55.297852,-16.723633,97.351074,circulos
301405,8,1.649658,0.046509,0.914551,59.387207,-9.277344,93.139648,circulos
301416,8,1.641968,0.092407,0.921265,61.889648,8.178711,85.998535,circulos
301428,8,1.648926,0.190918,0.936401,62.011719,16.723633,81.542969,circulos
301438,8,1.633667,0.232666,0.913086,61.645508,25.512695,77.575684,circulos
301448,8,1.637817,0.247192,0.882935,59.448242,35.27832,72.20459,circulos
301460,8,1.577637,0.293335,0.789673,54.016113,49.438477,70.983887,circulos
301470,8,1.547729,0.338989,0.763062,51.208496,55.725098,71.716309,circulos
301481,8,1.525146,0.413696,0.758423,47.180176,62.011719,73.181152,circulos
301491,8,1.503418,0.489746,0.756348,42.541504,74.157715,74.21875,circulos
